avg,ido,szel
22.526027777777774,0.4583333333333333,48.594750000000005
30.007527777777778,0.5,33.9
34.7871111111111,0.5416666666666666,48.51174999999999
37.74183333333333,0.5833333333333334,63.859249999999996
42.38483333333333,0.625,76.69624999999999
48.598749999999995,0.6666666666666666,98.0935
55.043388888888884,0.7083333333333334,122.58624999999999
61.867666666666665,0.75,113.16125
69.49977777777777,0.7916666666666666,108.78
75.01816666666667,0.8333333333333334,108.394
79.35366666666667,0.875,90.62800000000001
85.99802777777778,0.9166666666666666,53.099500000000006
92.3011388888889,0.9583333333333334,10.62475
92.81088888888888,0.0,16.1425
86.89594444444444,0.041666666666666664,10.70975
80.16775000000001,0.08333333333333333,17.82725
70.45844444444444,0.125,17.677999999999997
58.81855555555556,0.16666666666666666,18.666249999999998
48.20930555555557,0.20833333333333334,18.42925
38.19666666666667,0.25,31.317749999999997
28.200583333333334,0.2916666666666667,20.8185
21.610555555555557,0.3333333333333333,11.503
18.023777777777777,0.375,3.86325
18.12136111111111,0.4166666666666667,2.44375
16.756999999999998,0.4583333333333333,2.62
15.838555555555555,0.5,0.6755000000000001
14.148861111111112,0.5416666666666666,1.301
12.259694444444445,0.5833333333333334,1.1652500000000001
10.330222222222224,0.625,0.0
8.411999999999999,0.6666666666666666,0.7495
4.93225,0.7083333333333334,0.6844999999999999
2.702361111111111,0.75,1.2422499999999999
1.5003055555555556,0.7916666666666666,2.4565
1.2090833333333333,0.8333333333333334,1.7080000000000002
1.2105,0.875,0.243
1.1091666666666666,0.9166666666666666,1.522
1.0611111111111111,0.9583333333333334,3.386
1.0856666666666668,0.0,3.8715
1.3324166666666666,0.041666666666666664,8.89925
1.7625833333333334,0.08333333333333333,12.51025
2.668111111111111,0.125,15.450750000000001
3.9820833333333336,0.16666666666666666,19.822000000000003
5.5608055555555564,0.20833333333333334,28.2625
7.4903055555555556,0.25,33.14275
10.440805555555556,0.2916666666666667,37.79975
14.096333333333336,0.3333333333333333,41.99975
18.12719444444444,0.375,44.90225
22.41761111111111,0.4166666666666667,24.16075
26.976583333333334,0.4583333333333333,22.964
28.672305555555553,0.5,28.754
29.833833333333335,0.5416666666666666,34.2805
31.311972222222224,0.5833333333333334,39.64475
32.91847222222222,0.625,63.44925
34.183166666666665,0.6666666666666666,66.22725
37.55055555555556,0.7083333333333334,52.50025
40.709166666666675,0.75,64.43675
41.87588888888889,0.7916666666666666,65.568
44.04638888888889,0.8333333333333334,51.516
48.647194444444445,0.875,49.61025
51.81963888888889,0.9166666666666666,43.0955
54.137,0.9583333333333334,23.29925
55.11644444444445,0.0,6.159750000000001
53.30027777777778,0.041666666666666664,5.396000000000001
46.934777777777775,0.08333333333333333,32.09
40.17575,0.125,54.862750000000005
37.907944444444446,0.16666666666666666,58.218500000000006
36.844166666666666,0.20833333333333334,52.74475
36.02755555555556,0.25,67.86175
36.16408333333333,0.2916666666666667,51.179249999999996
38.19202777777778,0.3333333333333333,20.65825
39.09022222222222,0.375,8.62275
38.796777777777784,0.4166666666666667,5.26675
39.07044444444445,0.4583333333333333,4.3115000000000006
39.05608333333334,0.5,3.053
35.96958333333334,0.5416666666666666,13.028
30.21294444444445,0.5833333333333334,23.95325
25.191777777777776,0.625,39.88425
21.99272222222222,0.6666666666666666,57.981249999999996
18.88411111111111,0.7083333333333334,73.782
19.63988888888889,0.75,80.5175
25.542527777777778,0.7916666666666666,85.25099999999999
33.530833333333334,0.8333333333333334,91.08475000000001
42.41797222222222,0.875,63.9615
52.05944444444444,0.9166666666666666,50.658500000000004
58.82705555555557,0.9583333333333334,63.91425
63.00822222222223,0.0,67.69250000000001
67.44833333333334,0.041666666666666664,48.478750000000005
70.5381388888889,0.08333333333333333,35.41825
69.48230555555557,0.125,35.1535
65.21966666666668,0.16666666666666666,72.22749999999999
60.17922222222223,0.20833333333333334,109.94525
58.73216666666667,0.25,145.47525
60.82777777777778,0.2916666666666667,173.84725
69.8848611111111,0.3333333333333333,158.90375
83.57250000000002,0.375,137.87875
94.1268888888889,0.4166666666666667,115.6535
101.9253611111111,0.4583333333333333,81.87025
109.38922222222223,0.5,41.71025
114.55055555555555,0.5416666666666666,17.54125
115.27908333333335,0.5833333333333334,19.29325
109.20283333333333,0.625,15.595500000000001
99.1303888888889,0.6666666666666666,10.734250000000001
84.69930555555555,0.7083333333333334,6.224
66.57563888888889,0.75,8.620750000000001
49.611222222222224,0.7916666666666666,16.521749999999997
35.24922222222222,0.8333333333333334,27.183
24.234583333333337,0.875,34.045
18.15822222222222,0.9166666666666666,65.545
17.30652777777778,0.9583333333333334,72.47175
22.640277777777776,0.0,81.926
28.548999999999996,0.041666666666666664,68.097
35.91905555555556,0.08333333333333333,65.626
42.292694444444436,0.125,72.473
48.892916666666665,0.16666666666666666,88.2435
55.98761111111112,0.20833333333333334,92.07925
63.95669444444444,0.25,77.592
71.16738888888888,0.2916666666666667,71.231
76.00594444444444,0.3333333333333333,73.27850000000001
76.63772222222222,0.375,76.96674999999999
76.72736111111111,0.4166666666666667,107.93675
76.17633333333333,0.4583333333333333,127.44949999999999
80.60297222222222,0.5,138.41125
87.47224999999999,0.5416666666666666,97.14574999999999
94.79872222222221,0.5833333333333334,111.69950000000001
95.78786111111111,0.625,105.75275
97.9678888888889,0.6666666666666666,114.248
101.09686111111111,0.7083333333333334,121.1135
105.87652777777778,0.75,134.72850000000003
111.19152777777778,0.7916666666666666,183.02125
117.6095,0.8333333333333334,150.39325
125.95222222222225,0.875,101.0695
128.5015277777778,0.9166666666666666,23.138
124.35244444444444,0.9583333333333334,10.18675
116.12936111111111,0.0,8.05625
104.85016666666667,0.041666666666666664,11.1835
93.995,0.08333333333333333,19.244999999999997
82.54338888888888,0.125,46.655249999999995
71.22466666666668,0.16666666666666666,136.0915
61.43874999999999,0.20833333333333334,172.13299999999998
56.224333333333334,0.25,170.93875
58.63986111111111,0.2916666666666667,185.26325
66.4031111111111,0.3333333333333333,151.49974999999998
84.41702777777778,0.375,156.8815
100.11847222222222,0.4166666666666667,166.977
116.65461111111111,0.4583333333333333,222.92450000000002
133.965,0.5,234.9395
156.59605555555558,0.5416666666666666,228.94875
177.51652777777778,0.5833333333333334,228.349
187.834,0.625,206.07925
194.08022222222223,0.6666666666666666,218.27274999999997
197.98472222222222,0.7083333333333334,219.78950000000003
201.65244444444443,0.75,183.84025
209.24019444444446,0.7916666666666666,149.40075000000002
212.2356111111111,0.8333333333333334,110.3245
210.28269444444447,0.875,116.199
197.7715833333333,0.9166666666666666,113.26425
184.57819444444445,0.9583333333333334,102.64500000000001
171.7243611111111,0.0,88.399
157.75725,0.041666666666666664,85.3215
144.68166666666664,0.08333333333333333,94.9915
129.90930555555556,0.125,72.72675
116.04286111111112,0.16666666666666666,32.75375
103.69691666666667,0.20833333333333334,9.7845
90.73613888888889,0.25,5.3325
79.56502777777777,0.2916666666666667,3.9085
67.24652777777777,0.3333333333333333,7.0685
55.09588888888888,0.375,5.33275
44.47627777777778,0.4166666666666667,3.0490000000000004
35.246694444444444,0.4583333333333333,0.1605
26.105305555555557,0.5,1.601
15.568527777777781,0.5416666666666666,1.4465000000000001
7.665666666666667,0.5833333333333334,1.4052499999999999
4.187083333333334,0.625,1.173
3.2560555555555557,0.6666666666666666,18.4135
2.793888888888889,0.7083333333333334,26.373
4.405555555555555,0.75,22.107
6.5504999999999995,0.7916666666666666,22.747749999999996
8.414305555555554,0.8333333333333334,16.46725
10.603055555555555,0.875,12.69825
12.414916666666667,0.9166666666666666,16.700499999999998
13.647944444444443,0.9583333333333334,8.482499999999998
15.342833333333333,0.0,7.558
16.129194444444444,0.041666666666666664,9.71125
16.83863888888889,0.08333333333333333,6.1065
15.871722222222225,0.125,9.96
13.619888888888887,0.16666666666666666,15.814749999999998
12.270222222222221,0.20833333333333334,7.62975
11.49988888888889,0.25,10.097
10.517944444444446,0.2916666666666667,5.399
10.228916666666665,0.3333333333333333,3.2375
8.973194444444443,0.375,0.8777499999999999
8.390416666666667,0.4166666666666667,0.0
7.648166666666667,0.4583333333333333,0.0
6.569138888888888,0.5,0.0
5.890638888888889,0.5416666666666666,0.0
4.783972222222222,0.5833333333333334,0.0
3.026777777777778,0.625,0.0
2.179027777777778,0.6666666666666666,0.0
1.0571388888888889,0.7083333333333334,0.0
0.45724999999999993,0.75,0.0
0.09752777777777777,0.7916666666666666,0.0
0.0,0.8333333333333334,0.0
0.0,0.875,0.0
0.0,0.9166666666666666,0.04575
0.0,0.9583333333333334,0.0
0.005083333333333333,0.0,0.2495
0.005083333333333333,0.041666666666666664,0.0
0.03280555555555556,0.08333333333333333,0.0
0.03280555555555556,0.125,0.0
0.03280555555555556,0.16666666666666666,0.0
0.03280555555555556,0.20833333333333334,0.17850000000000002
0.03280555555555556,0.25,0.7475
0.05263888888888889,0.2916666666666667,0.0
0.13569444444444445,0.3333333333333333,0.0
0.13061111111111112,0.375,0.0
0.13061111111111112,0.4166666666666667,0.0
0.10288888888888889,0.4583333333333333,0.0215
0.10288888888888889,0.5,0.1465
0.10527777777777778,0.5416666666666666,0.105
0.12155555555555557,0.5833333333333334,0.601
0.13322222222222224,0.625,0.34625
0.1801666666666667,0.6666666666666666,0.269
0.1355833333333333,0.7083333333333334,0.8405
0.16547222222222224,0.75,3.0515000000000003
0.2588611111111111,0.7916666666666666,1.202
0.5979166666666668,0.8333333333333334,0.0
0.7314722222222223,0.875,0.33425
0.7290833333333335,0.9166666666666666,2.2007499999999998
0.7499444444444445,0.9583333333333334,0.7469999999999999
0.9828055555555556,0.0,0.14550000000000002
0.9990277777777778,0.041666666666666664,0.7215
0.9767222222222224,0.08333333333333333,0.0
1.0270000000000001,0.125,0.0
0.9336111111111111,0.16666666666666666,0.0
0.5945555555555555,0.20833333333333334,0.0
0.4609999999999999,0.25,0.0
0.4609999999999999,0.2916666666666667,0.0
0.4238611111111111,0.3333333333333333,0.00825
0.17933333333333332,0.375,0.0
0.09725,0.4166666666666667,0.0
0.08108333333333334,0.4583333333333333,0.0
0.0009166666666666668,0.5,0.0
0.0009166666666666668,0.5416666666666666,0.0
0.0009166666666666668,0.5833333333333334,0.0
0.0009166666666666668,0.625,2.55075
0.0009166666666666668,0.6666666666666666,2.3794999999999997
0.2843333333333333,0.7083333333333334,27.929000000000002
0.5487222222222221,0.75,69.0375
3.651027777777778,0.7916666666666666,84.72475
11.321861111111112,0.8333333333333334,132.1475
20.735722222222222,0.875,151.14675
35.41877777777778,0.9166666666666666,151.26075
52.21286111111111,0.9583333333333334,174.47225
69.01961111111112,0.0,188.00075
88.40541666666667,0.041666666666666664,192.62125
109.01097222222224,0.08333333333333333,189.28825
130.14894444444445,0.125,198.78125
148.07775000000004,0.16666666666666666,200.54225
162.4937222222222,0.20833333333333334,195.50799999999998
175.36233333333334,0.25,197.8965
182.40238888888888,0.2916666666666667,188.46175
187.59680555555556,0.3333333333333333,166.34075
191.73024999999996,0.375,138.43349999999998
190.82675,0.4166666666666667,132.023
185.31927777777778,0.4583333333333333,137.29025000000001
178.58613888888888,0.5,133.43374999999997
172.80858333333333,0.5416666666666666,143.12
165.54775,0.5833333333333334,150.24650000000003
159.16749999999996,0.625,151.6195
154.13844444444442,0.6666666666666666,133.8665
148.99655555555557,0.7083333333333334,138.0625
142.9304166666667,0.75,152.66275000000002
139.78838888888887,0.7916666666666666,150.11975
141.36941666666664,0.8333333333333334,151.07825
143.3801666666667,0.875,130.6875
144.91216666666665,0.9166666666666666,122.155
144.60702777777777,0.9583333333333334,132.6045
142.27758333333333,0.0,121.92025
140.3173611111111,0.041666666666666664,129.77775
137.01744444444444,0.08333333333333333,127.70075
136.5631388888889,0.125,126.37225000000001
135.41183333333333,0.16666666666666666,123.58525
132.49066666666664,0.20833333333333334,112.683
129.5423888888889,0.25,87.50075
125.27625000000002,0.2916666666666667,130.98624999999998
120.47772222222223,0.3333333333333333,128.17425000000003
121.45897222222223,0.375,119.72074999999998
120.96672222222222,0.4166666666666667,126.03475
120.72233333333332,0.4583333333333333,164.31650000000002
120.30644444444445,0.5,163.9185
124.37486111111113,0.5416666666666666,166.46224999999998
128.54666666666668,0.5833333333333334,164.2085
133.3107777777778,0.625,188.8445
139.03583333333333,0.6666666666666666,178.8505
150.29625,0.7083333333333334,144.0995
155.6145,0.75,158.59650000000002
157.38397222222224,0.7916666666666666,169.51149999999998
161.70350000000002,0.8333333333333334,168.38875
166.53425000000001,0.875,153.59224999999998
166.98672222222223,0.9166666666666666,151.14550000000003
165.8393611111111,0.9583333333333334,157.454
164.13750000000002,0.0,151.70875
163.387,0.041666666666666664,145.85525
159.26080555555555,0.08333333333333333,129.65449999999998
155.59466666666668,0.125,126.74924999999999
153.9896666666667,0.16666666666666666,111.91225
150.45108333333334,0.20833333333333334,103.67125
144.0511666666667,0.25,104.55000000000001
136.86033333333336,0.2916666666666667,93.00099999999999
131.41119444444445,0.3333333333333333,84.95125
124.95069444444442,0.375,76.97725
116.89483333333334,0.4166666666666667,79.38925
108.59133333333334,0.4583333333333333,67.13574999999999
101.20622222222222,0.5,56.527750000000005
94.25969444444445,0.5416666666666666,65.5455
86.45730555555555,0.5833333333333334,86.2925
81.30544444444445,0.625,100.97125
79.37447222222221,0.6666666666666666,88.76950000000001
78.97683333333333,0.7083333333333334,63.77850000000001
78.50666666666666,0.75,83.56700000000001
76.1541388888889,0.7916666666666666,117.162
76.88633333333334,0.8333333333333334,122.47149999999999
81.08330555555557,0.875,128.8715
87.23172222222223,0.9166666666666666,132.8255
95.26991666666667,0.9583333333333334,129.90075
102.74547222222222,0.0,126.4385
107.59083333333335,0.041666666666666664,110.6035
110.42052777777778,0.08333333333333333,136.534
112.8465277777778,0.125,173.72075
120.9304722222222,0.16666666666666666,153.578
130.94755555555557,0.20833333333333334,157.721
134.99377777777778,0.25,158.67375
138.91038888888886,0.2916666666666667,134.52625
142.22175000000001,0.3333333333333333,140.421
142.41072222222223,0.375,121.59875000000001
143.5796388888889,0.4166666666666667,145.529
143.0418888888889,0.4583333333333333,169.135
146.9225,0.5,169.85775
150.54483333333334,0.5416666666666666,170.33700000000002
150.11561111111112,0.5833333333333334,174.43
151.97772222222224,0.625,146.157
153.8342777777778,0.6666666666666666,114.2505
152.44352777777777,0.7083333333333334,90.39725000000001
150.19066666666666,0.75,111.9795
144.63247222222222,0.7916666666666666,135.6645
143.56366666666665,0.8333333333333334,137.39
142.46761111111113,0.875,132.249
138.94038888888886,0.9166666666666666,127.159
134.7616388888889,0.9583333333333334,110.07225
129.96408333333335,0.0,86.643
122.81322222222222,0.041666666666666664,77.423
116.20055555555557,0.08333333333333333,74.49375
112.1086111111111,0.125,71.51924999999999
110.34155555555554,0.16666666666666666,66.46475
105.8459722222222,0.20833333333333334,69.03225
98.15711111111109,0.25,65.4405
90.56180555555555,0.2916666666666667,67.681
83.13863888888889,0.3333333333333333,73.29975
76.52997222222223,0.375,46.178250000000006
72.44413888888889,0.4166666666666667,32.85724999999999
67.94805555555557,0.4583333333333333,35.11475
62.99630555555556,0.5,46.417500000000004
58.62086111111111,0.5416666666666666,59.726749999999996
55.83177777777778,0.5833333333333334,65.1945
55.08311111111111,0.625,54.49675
54.65669444444444,0.6666666666666666,58.517500000000005
53.44072222222223,0.7083333333333334,67.3195
52.42255555555555,0.75,66.0425
51.75808333333333,0.7916666666666666,66.1535
53.96522222222222,0.8333333333333334,47.289
57.66480555555555,0.875,37.2985
59.017500000000005,0.9166666666666666,24.69775
58.00427777777778,0.9583333333333334,16.4215
54.11216666666667,0.0,7.34925
48.69294444444445,0.041666666666666664,7.1834999999999996
43.45433333333333,0.08333333333333333,12.035
37.75055555555556,0.125,17.076999999999998
31.607833333333335,0.16666666666666666,15.796500000000002
26.16722222222222,0.20833333333333334,12.6445
20.572,0.25,16.73575
16.722611111111107,0.2916666666666667,17.508
14.437861111111111,0.3333333333333333,15.44975
13.639,0.375,16.66375
13.531027777777776,0.4166666666666667,10.3905
14.565972222222221,0.4583333333333333,12.6695
14.922305555555555,0.5,15.809000000000001
14.992805555555556,0.5416666666666666,21.833
14.851916666666666,0.5833333333333334,19.12225
15.522638888888887,0.625,23.923499999999997
16.24238888888889,0.6666666666666666,18.5955
17.041027777777778,0.7083333333333334,0.0
17.16186111111111,0.75,0.0
15.445222222222222,0.7916666666666666,0.0
13.593694444444445,0.8333333333333334,0.0
12.439194444444446,0.875,0.0
11.031472222222222,0.9166666666666666,0.0
9.274916666666666,0.9583333333333334,0.0
6.849027777777778,0.0,0.0
4.724333333333333,0.041666666666666664,0.0
2.0661666666666667,0.08333333333333333,0.0
0.0,0.125,0.0
0.0,0.16666666666666666,0.0
0.0,0.20833333333333334,0.0
0.0,0.25,0.0
0.0,0.2916666666666667,0.0
0.0,0.3333333333333333,0.0
0.0,0.375,7.294
0.0,0.4166666666666667,0.0
0.8104444444444444,0.4583333333333333,19.821
0.8104444444444444,0.5,21.0575
3.012777777777778,0.5416666666666666,11.2645
5.3525,0.5833333333333334,4.67975
6.604111111111111,0.625,1.51025
7.124083333333333,0.6666666666666666,0.6365000000000001
7.291888888888888,0.7083333333333334,1.4545
7.362611111111112,0.75,0.40499999999999997
7.524222222222221,0.7916666666666666,0.0
6.7587777777777776,0.8333333333333334,0.0
6.7587777777777776,0.875,0.0
4.556444444444445,0.9166666666666666,0.0
2.2167222222222223,0.9583333333333334,0.67275
0.9651111111111111,0.0,0.019
0.5198888888888888,0.041666666666666664,0.0
0.3541944444444445,0.08333333333333333,0.0
0.28347222222222224,0.125,0.0
0.1218611111111111,0.16666666666666666,0.0
0.0768611111111111,0.20833333333333334,0.0
0.0768611111111111,0.25,0.0
0.0768611111111111,0.2916666666666667,0.0
0.0768611111111111,0.3333333333333333,0.0
0.0768611111111111,0.375,0.0
0.002111111111111111,0.4166666666666667,0.0
0.0,0.4583333333333333,0.017
0.0,0.5,0.1535
0.001888888888888889,0.5416666666666666,0.0
0.018944444444444444,0.5833333333333334,0.0
0.018944444444444444,0.625,0.0
0.018944444444444444,0.6666666666666666,0.0
0.018944444444444444,0.7083333333333334,0.0
0.018944444444444444,0.75,0.3115
0.018944444444444444,0.7916666666666666,1.275
0.05355555555555555,0.8333333333333334,5.03625
0.1952222222222222,0.875,3.9992499999999995
0.7529166666666667,0.9166666666666666,1.2227499999999998
1.180222222222222,0.9583333333333334,1.3535
1.3160833333333333,0.0,1.99975
1.4664722222222222,0.041666666666666664,2.733
1.6886666666666665,0.08333333333333333,4.05825
1.9923333333333335,0.125,2.3882499999999998
2.4432500000000004,0.16666666666666666,2.83325
2.674,0.20833333333333334,3.7199999999999998
2.8471388888888884,0.25,2.429
2.7008888888888887,0.2916666666666667,0.3842499999999999
2.5264166666666665,0.3333333333333333,0.59275
2.43325,0.375,1.119
2.348722222222222,0.4166666666666667,0.41075
2.2508611111111114,0.4583333333333333,0.013999999999999999
1.9928333333333335,0.5,0.0
1.5434722222222221,0.5416666666666666,0.0
1.2781111111111112,0.5833333333333334,0.0
0.9633055555555554,0.625,0.0
0.5499722222222222,0.6666666666666666,0.0085
0.2800833333333333,0.7083333333333334,0.5529999999999999
0.23833333333333334,0.75,0.748
0.23391666666666666,0.7916666666666666,0.5389999999999999
0.19269444444444442,0.8333333333333334,1.541
0.20694444444444443,0.875,2.0847499999999997
0.3766111111111111,0.9166666666666666,1.6625
0.60825,0.9583333333333334,0.967
0.7929722222222222,0.0,0.75125
0.9004166666666666,0.041666666666666664,0.6425
0.9838888888888889,0.08333333333333333,1.2335
